Age,Salary,YearsAtCompany,JobSatisfaction,WorkHours,Promotions,DistanceFromHome,Attrition
40,85653,34,4,66,1,2,0
32,103315,21,9,33,2,43,0
53,56075,23,6,70,2,21,0
48,186769,29,1,74,3,14,1
28,34795,31,9,74,2,34,1
21,89555,30,9,76,1,15,0
57,128107,22,5,63,0,21,1
42,76529,32,8,52,4,23,0
26,167744,24,7,42,5,21,0
41,192022,23,8,36,2,14,0
52,36009,30,9,61,5,21,0
55,175616,12,2,52,2,12,0
35,54381,9,10,78,5,42,1
25,152769,22,5,37,3,46,1
26,181359,17,8,79,3,47,1
45,89610,31,3,76,5,5,0
49,93122,32,6,76,2,2,0
27,93184,27,6,66,2,22,0
33,196153,15,7,63,1,6,0
58,112228,15,3,77,0,44,1
38,97943,17,8,58,0,2,0
22,105770,7,8,66,4,29,1
28,77726,15,9,52,0,36,1
31,178283,10,8,67,4,7,0
53,185552,5,3,58,3,16,1
58,72780,0,6,73,4,33,1
47,67503,11,9,34,4,33,0
40,82893,27,1,69,0,14,1
32,86358,16,3,40,2,43,1
51,105857,0,2,43,3,12,0
47,145457,31,8,78,1,43,1
52,178189,7,6,71,4,6,0
30,142928,23,10,31,4,12,0
23,83706,9,8,64,5,31,1
47,165548,9,2,74,4,12,1
55,107806,24,6,78,2,10,1
51,80006,9,7,64,1,40,1
35,112238,18,8,71,5,27,0
36,70798,14,9,57,0,7,0
33,102271,15,5,37,3,46,1
55,55177,1,3,61,2,36,1
31,153022,28,2,33,1,33,1
41,155156,3,8,74,3,27,1
31,107215,28,1,36,0,8,0
50,68013,30,10,68,3,5,0
55,107600,16,6,77,5,8,0
42,121099,9,2,56,4,40,1
58,78450,26,3,66,4,21,1
51,147640,14,8,46,2,24,0
34,117403,30,1,39,3,7,0
44,124290,20,6,33,4,19,0
52,156832,25,3,52,2,31,1
56,49142,16,6,43,2,36,0
52,135189,2,3,34,5,27,0
35,132532,13,8,31,2,29,0
55,173362,12,5,75,0,23,1
23,156436,26,4,53,4,20,0
36,81921,0,9,47,4,6,0
25,44797,16,5,56,1,12,1
41,57535,33,4,53,0,12,0
30,71300,13,8,58,4,3,0
39,72176,16,8,40,5,42,0
45,41105,2,8,77,4,39,1
24,164011,33,4,47,1,35,0
49,104472,24,1,77,3,19,1
39,198101,1,2,33,3,45,1
22,171935,33,4,62,0,4,0
30,103097,25,10,43,2,31,0
45,166519,30,2,73,1,42,1
40,121160,8,10,71,1,38,1
39,71940,29,3,61,4,33,1
43,110001,19,9,33,5,6,0
44,175714,20,9,49,4,8,0
31,32928,28,9,50,5,28,0
54,73002,24,7,32,1,15,0
48,109853,24,4,54,2,31,1
25,139614,8,1,33,3,8,0
25,142517,25,3,76,0,6,0
41,181089,15,8,40,5,29,0
32,104064,11,4,45,3,46,1
24,144694,23,10,65,0,34,1
40,169385,25,10,35,2,7,0
58,157631,19,2,60,1,40,1
45,75893,8,8,69,2,10,0
34,40167,22,7,42,5,13,0
31,63598,28,10,52,1,22,0
52,163595,30,9,33,4,21,0
31,74777,18,2,66,0,1,1
38,184511,19,5,71,4,41,1
47,141378,22,6,66,1,42,1
38,106060,26,2,73,0,2,1
43,38285,29,2,62,0,29,1
31,167045,20,10,71,4,11,0
41,147970,34,4,58,0,37,1
25,47694,6,8,66,1,7,1
43,191846,21,5,48,5,35,0
45,160374,9,9,49,5,30,0
30,178463,22,4,61,1,16,1
42,29611,14,3,73,4,15,1
39,34372,29,10,45,2,40,0
21,180384,33,8,34,1,20,0
27,170152,12,1,78,5,28,1
24,105618,3,9,75,1,37,1
21,137945,17,4,41,0,3,0
35,133397,22,9,74,0,29,1
32,121213,32,8,50,1,37,0
42,45874,33,3,43,4,9,0
42,157669,33,3,66,2,27,1
37,36600,34,9,51,0,32,0
49,159819,16,3,59,5,48,1
34,104415,27,4,52,0,46,1
40,180887,13,9,34,5,39,0
53,119348,33,4,58,2,31,1
35,130736,10,3,59,0,47,1
32,49714,12,7,47,4,26,0
40,174962,32,6,75,5,40,1
50,160797,1,1,79,0,3,1
58,199277,33,10,30,0,11,0
23,176756,28,8,68,1,29,1
48,136573,3,1,46,4,27,1
46,38092,11,4,32,4,47,1
50,120918,25,6,71,1,10,0
33,195842,27,6,36,5,35,0
33,50457,2,7,56,3,47,1
22,96667,19,5,57,2,23,1
57,115751,9,5,73,4,6,0
58,87894,17,4,60,3,11,0
22,86305,26,6,44,5,43,0
56,168684,30,7,77,2,27,0
46,193161,26,10,37,4,31,0
31,77137,0,10,35,0,30,0
28,25559,5,1,57,4,3,1
42,91249,10,9,33,2,13,0
40,62361,33,8,59,3,40,1
28,105720,19,7,72,0,21,1
49,40261,20,9,46,2,43,0
46,45372,20,3,63,5,11,0
50,80355,17,10,35,2,45,0
37,123560,20,4,65,4,3,0
40,188616,18,7,64,5,38,1
36,25037,3,6,68,1,31,1
27,199104,12,2,68,1,24,1
36,66420,17,2,45,0,42,1
47,122243,28,10,31,2,12,0
43,154380,24,7,37,3,46,0
44,59600,12,9,44,0,43,1
29,114520,26,9,56,5,27,0
55,30167,18,7,45,0,21,0
40,25432,0,8,30,4,25,0
57,94687,18,10,39,5,30,0
37,96947,0,3,36,3,30,1
51,121324,16,1,77,2,10,1
28,75903,20,7,39,5,3,0
35,90792,21,8,41,2,13,0
51,58439,14,2,46,2,27,1
50,189329,31,9,74,0,18,0
40,76248,3,4,41,4,45,1
59,193369,31,10,44,0,24,0
32,59743,3,9,75,1,46,1
37,104803,0,3,61,1,14,1
50,100117,32,8,61,2,39,0
49,47076,6,2,55,4,44,1
39,112483,8,3,43,5,4,0
31,159035,0,1,79,2,16,1
54,144217,15,5,55,5,10,0
27,169938,17,4,34,2,48,1
54,129504,5,1,67,0,37,1
40,188377,1,10,79,2,27,1
58,130649,8,9,75,2,48,1
44,151244,3,6,33,4,1,0
30,57813,22,6,57,4,5,0
52,91729,7,2,30,5,13,0
35,29512,24,7,42,4,45,0
57,178738,15,9,72,2,3,0
40,172702,34,6,32,4,17,0
23,142907,16,8,78,4,19,1
57,156708,17,5,79,3,37,1
28,159847,26,2,54,3,5,0
43,89591,14,4,71,1,47,1
31,36351,16,1,45,0,42,1
28,140400,4,1,50,0,44,1
49,145533,15,6,42,4,24,0
50,128627,14,2,73,1,43,1
30,153381,33,6,65,1,33,1
59,120707,18,1,37,5,21,0
48,106678,7,10,73,3,3,0
56,98309,9,3,48,1,4,1
33,35778,4,9,76,2,32,1
52,168573,25,2,45,5,24,0
56,137713,21,8,41,4,35,0
57,158180,22,6,49,2,18,0
46,61382,12,6,47,0,3,0
42,100787,8,7,41,3,39,1
24,48341,19,5,77,2,26,1
51,170439,27,4,54,4,24,0
38,144967,23,6,40,2,1,0
58,156066,32,8,51,2,34,0
44,168074,19,4,75,1,12,1
43,110820,29,5,63,3,17,0
42,84949,8,7,42,0,21,1
22,171772,16,6,75,4,21,1
51,87543,13,4,67,5,3,0
31,185390,18,4,41,5,44,1
48,52610,6,10,68,4,28,1
52,90226,2,4,65,0,25,1
25,70167,32,1,57,4,44,1
58,184011,31,5,56,1,6,0
30,92381,10,8,68,5,42,1
44,71710,1,7,42,5,30,0
55,41766,25,5,72,2,32,1
43,127416,3,3,69,1,22,1
37,37780,16,1,56,5,38,1
21,73458,16,7,60,1,14,0
51,81221,27,3,31,1,34,0
51,26509,29,4,47,0,43,1
54,114493,22,5,55,5,47,1
29,190418,23,8,71,3,26,0
42,141850,28,7,60,0,40,1
33,182220,3,9,67,0,13,1
45,56533,28,3,51,1,30,1
38,133144,18,10,65,3,19,0
32,147402,26,1,48,0,42,1
37,103467,28,1,43,3,41,1
35,26359,34,10,43,5,39,0
35,144119,5,1,79,1,3,1
35,45344,22,2,58,0,31,1
59,143499,7,2,46,3,12,0
33,94778,1,7,79,4,15,1
37,45601,12,9,79,0,45,1
52,175188,20,8,66,0,38,1
29,126013,30,4,38,0,40,1
40,55782,26,2,30,3,14,0
46,136095,22,3,33,2,35,0
47,122123,20,10,36,5,16,0
41,69458,12,5,40,0,24,0
38,149225,25,9,43,4,17,0
33,164152,6,8,71,4,18,1
36,190029,21,3,48,1,42,1
29,169980,22,9,69,2,17,0
32,121188,29,10,32,2,16,0
58,146292,17,3,37,3,21,1
39,115570,17,10,58,1,24,0
27,148791,9,8,79,3,34,1
55,150291,29,1,66,1,36,1
38,123375,25,4,72,5,43,1
36,63314,6,4,38,2,27,1
59,133880,6,6,48,5,39,1
24,125326,4,2,41,3,17,0
45,171903,0,7,56,1,25,1
52,146026,17,5,66,2,38,1
33,176197,12,10,77,2,42,1
37,87451,24,6,54,0,21,0
57,70708,7,6,74,3,4,1
26,42682,9,6,67,0,25,1
39,127406,31,10,77,2,30,0
33,191866,16,8,79,3,33,1
46,84372,14,10,46,3,39,0
34,64477,14,4,73,5,26,1
51,194809,19,10,62,4,25,0
24,158692,14,8,68,1,16,0
59,191129,34,9,43,4,49,0
28,196210,5,4,57,4,24,1
45,78024,29,1,47,2,5,0
33,165749,7,3,62,5,42,1
52,180146,30,1,71,1,39,1
58,42824,31,7,44,4,13,0
58,156837,14,1,40,4,30,1
48,122151,17,4,65,3,7,0
50,73926,12,1,44,2,47,1
23,192932,23,2,77,4,17,1
48,37975,13,1,59,1,27,1
23,99877,27,5,44,0,35,1
54,102870,10,7,78,0,5,0
36,106371,5,3,52,2,42,1
42,182620,24,8,72,0,5,0
52,125970,0,5,79,3,24,1
58,123066,24,5,77,3,7,0
28,194808,1,5,44,1,7,0
28,86562,31,8,58,5,14,0
26,65409,12,2,40,2,15,0
34,34834,32,2,74,2,5,0
52,127192,31,8,47,0,37,0
55,25840,23,9,69,4,4,0
30,56568,26,10,60,4,30,0
23,35846,3,10,38,5,20,0
32,161971,23,2,51,4,26,0
51,111038,22,4,40,5,9,0
49,194845,28,8,46,1,30,0
25,154789,33,2,62,2,44,1
45,132460,20,4,40,0,48,1
51,99723,29,10,68,1,22,0
41,129194,25,1,37,3,40,1
40,136417,19,2,33,3,41,1
59,160383,15,7,65,3,44,1
42,81888,2,1,48,5,30,1
24,66616,24,1,53,5,20,0
33,31083,22,2,70,2,28,1
40,168670,0,4,78,3,7,1
33,107476,32,7,47,5,4,0
37,117416,14,4,62,5,28,1
56,27580,16,5,75,4,35,1
53,147834,33,4,65,5,33,1
21,137148,16,4,39,3,7,0
35,67321,3,9,43,1,9,0
33,34386,12,6,36,3,34,0
37,78171,3,3,41,4,39,1
44,175594,6,6,51,3,42,1
28,170707,8,7,56,0,34,1
47,156743,22,7,77,4,13,0
43,58545,32,8,66,2,29,1
28,51855,32,4,40,3,35,0
28,60790,19,1,65,5,45,1
46,76012,3,6,42,1,10,0
33,142827,0,8,61,3,30,1
59,39260,33,5,37,1,44,0
57,26074,26,3,36,0,26,0
48,198748,20,4,72,2,35,1
45,165547,23,8,72,5,28,1
36,171192,14,6,46,4,29,0
22,179219,34,5,51,4,6,0
38,26986,24,9,75,2,3,0
37,188502,8,10,63,0,29,1
50,80479,16,3,49,0,2,0
59,155833,20,7,37,3,22,0
33,27176,12,9,51,0,46,1
52,109258,2,4,56,3,47,1
49,140188,3,10,63,1,27,1
50,109153,3,10,50,2,22,0
38,183187,27,3,44,1,10,0
33,102442,6,1,34,1,49,1
41,65002,25,9,67,1,49,1
50,82124,10,1,46,1,19,1
41,162682,23,2,37,4,24,0
37,74752,9,9,48,0,27,0
39,103947,12,5,34,2,36,1
35,143972,18,4,52,2,43,1
29,99716,18,9,48,5,17,0
30,35073,11,9,43,1,10,0
51,62251,21,2,39,2,17,1
43,121496,29,3,60,3,44,1
50,63897,11,3,42,2,10,0
53,76616,28,5,51,1,10,0
29,29482,20,3,66,2,38,1
21,132990,10,10,68,0,17,1
55,195646,17,6,39,1,26,0
31,68284,26,2,60,4,26,1
54,97932,11,6,72,0,34,1
36,32338,22,6,64,2,4,0
29,198790,33,2,42,4,27,0
52,168572,22,6,59,5,21,0
35,167617,24,6,63,0,36,1
32,86480,3,6,65,5,38,1
53,161313,29,5,64,3,46,1
34,178893,29,7,76,0,31,1
28,29695,12,5,33,4,7,0
28,39318,13,1,33,5,44,0
47,75934,7,9,76,3,34,1
32,178403,23,3,35,5,18,0
21,146282,17,2,57,2,24,1
31,116891,34,10,59,1,13,0
59,93754,24,6,56,5,13,0
51,110677,16,8,34,2,25,0
37,127320,31,2,73,1,5,0
53,158909,23,4,68,1,39,1
52,150261,6,2,64,4,29,1
49,130338,12,9,68,3,44,1
41,65077,26,10,73,3,46,1
41,104915,4,2,44,0,33,1
43,160311,25,10,48,2,24,0
26,54669,30,2,59,4,10,0
42,73624,9,5,67,5,25,1
58,100147,25,5,61,2,41,1
57,160222,21,7,69,5,10,0
28,167181,11,1,58,5,39,1
55,182088,31,2,35,5,16,0
31,168008,26,6,55,0,28,1
44,167108,32,2,56,0,12,0
41,195308,19,4,64,4,44,1
22,170093,12,10,57,0,32,1
39,61943,13,6,34,4,29,0
59,138694,21,7,70,0,45,1
48,179316,17,10,77,3,27,1
37,148351,28,5,45,4,26,0
26,63985,15,8,70,3,3,0
39,157574,34,6,47,3,26,0
58,78836,33,5,42,4,39,1
48,124714,2,4,72,2,1,1
22,28770,3,6,54,1,35,1
58,67865,4,6,39,0,27,1
57,78811,9,6,58,5,46,1
24,29001,28,1,39,0,4,0
42,85848,31,6,35,5,19,0
46,77635,30,1,45,2,22,1
56,45946,1,5,54,1,6,1
33,120852,11,7,73,2,9,0
52,116103,26,1,33,1,11,0
37,68744,4,1,66,4,22,1
56,142729,26,6,63,4,47,1
39,195231,22,7,48,5,9,0
55,48671,32,6,62,3,29,1
48,172522,3,5,33,3,43,1
21,170980,20,6,73,5,10,0
38,191590,23,3,63,4,34,1
53,82813,30,9,41,5,31,0
32,121748,23,5,60,3,22,0
28,162878,9,2,45,5,46,1
44,129733,1,10,31,4,4,0
36,196963,30,10,78,2,2,0
24,151865,24,7,31,0,5,0
58,108551,3,3,65,4,46,1
47,154335,10,1,35,5,15,0
29,64220,16,3,52,4,19,0
36,42158,1,9,68,4,38,1
32,105992,5,5,76,3,15,1
51,183660,8,7,73,5,46,1
44,87576,4,3,66,3,8,1
34,113027,19,4,75,5,20,1
45,180260,28,1,45,3,12,0
54,83830,20,3,72,3,4,1
23,160091,8,7,73,2,38,1
44,37419,27,4,48,4,43,1
29,58697,7,2,78,2,39,1
46,109932,30,5,53,3,36,1
40,144712,19,5,56,2,15,0
30,120428,26,2,36,4,1,0
39,164045,7,6,59,4,31,1
23,111649,20,10,70,3,9,0
44,147649,27,4,43,4,23,0
25,36136,22,1,73,2,26,1
23,109739,5,3,44,1,40,1
47,87502,2,9,41,4,44,1
36,187357,4,10,58,2,39,1
35,48039,8,7,52,2,18,0
55,91720,6,6,42,2,33,0
32,148168,3,1,38,4,41,1
46,113263,4,9,53,1,39,1
54,84155,10,9,68,3,14,0
43,41911,14,1,59,3,1,0
51,25916,33,6,30,4,13,0
40,84052,12,7,39,4,15,0
32,42790,6,2,67,0,37,1
43,161278,5,10,76,5,5,0
24,146937,29,8,44,1,14,0
43,110053,21,8,38,2,14,0
21,74950,24,6,42,5,46,1
45,141211,27,9,52,2,5,0
22,81361,19,3,62,5,11,0
50,86451,2,2,38,3,32,1
23,62696,4,2,32,5,5,0
41,127395,0,6,59,4,36,1
45,149121,14,7,38,1,15,0
40,71728,25,6,54,3,7,0
42,80401,2,3,76,5,5,1
41,50103,33,5,53,1,30,0
53,190335,4,8,61,4,15,0
58,75044,30,6,36,2,30,0
35,82730,12,2,65,0,14,1
35,50825,0,7,54,1,24,1
45,62271,21,8,49,2,24,0
41,102256,14,4,46,1,35,1
44,91433,25,1,65,1,5,1
25,126999,17,2,55,1,12,1
26,48572,8,4,48,4,20,0
43,63546,0,7,66,3,46,1
24,171222,8,2,77,1,5,1
47,79165,22,6,32,4,36,0
38,88690,1,2,72,0,21,1
41,61948,13,7,57,3,48,1
48,193102,17,2,51,4,39,1
55,52007,15,3,76,0,3,1
42,125819,28,9,48,3,29,0
43,116207,10,4,75,4,25,1
23,101772,5,5,45,0,27,1
30,47024,2,9,35,4,36,1
45,195456,13,7,66,0,22,1
28,107912,1,8,60,1,38,1
31,174229,31,3,78,1,35,1
25,110481,30,4,77,3,1,0
57,113553,10,7,63,0,3,0
58,157828,21,4,60,1,24,1
49,127488,2,2,40,3,8,0
25,121741,30,10,65,2,48,1
29,103210,32,6,35,1,39,0
22,199166,23,9,56,1,18,0
21,160607,0,2,36,5,41,1
50,72367,14,1,78,4,3,1
31,173190,26,8,61,2,18,0
48,84884,26,1,37,0,16,0
32,169352,11,1,62,3,32,1
59,170818,2,3,76,2,1,1
46,127572,29,5,73,0,26,1
33,78251,31,9,44,1,48,1
28,109821,22,10,56,5,12,0
48,108583,1,2,59,3,38,1
50,35207,6,1,51,3,21,1
29,52757,33,1,76,2,41,1
59,172298,31,8,58,4,13,0
51,183278,31,10,70,0,12,0
41,176328,13,10,77,5,13,0
54,58822,2,10,59,5,18,0
51,66340,31,2,31,2,19,0
45,68351,16,9,44,4,19,0
32,131311,2,9,76,4,6,0
21,100320,9,2,56,4,48,1
42,127565,17,3,36,3,7,0
57,191229,2,2,56,0,7,1
21,44937,9,6,50,0,28,1
21,36219,8,7,42,2,28,0
41,34399,10,6,46,1,19,0
35,151733,32,3,40,2,16,0
37,183729,25,3,39,0,17,0
42,45047,26,2,62,3,22,0
58,110693,21,2,43,2,19,1
55,125931,25,5,66,1,48,1
36,162852,21,8,37,5,29,0
28,52050,4,6,62,2,48,1
37,98551,34,9,36,4,19,0
37,93666,1,5,63,1,47,1
46,107016,34,10,36,4,35,0
33,138135,8,4,36,3,47,1
37,78010,17,9,70,0,25,1
58,63165,11,10,65,2,48,1
37,36528,2,5,36,2,20,0
34,145840,17,1,49,4,37,1
26,161986,6,5,47,4,19,0
55,62136,32,5,74,0,42,1
34,167251,5,5,72,2,13,1
28,111008,17,2,70,0,47,1
35,37076,21,6,43,4,12,0
47,148911,8,5,69,5,49,1
33,180855,34,2,43,4,15,0
51,141625,22,10,50,1,4,0
55,75298,11,8,78,4,15,0
26,79304,23,6,56,4,17,0
25,104360,8,10,75,5,27,1
42,94835,12,3,55,0,11,0
43,137424,16,9,56,1,23,1
45,164190,6,4,53,1,15,0
54,81911,16,3,34,2,31,1
46,128088,23,7,71,5,26,1
25,40185,1,8,67,3,7,0
46,197864,34,7,57,2,13,0
40,75613,27,1,71,2,13,1
26,189999,18,1,72,2,20,1
26,25386,32,5,61,1,34,1
38,55020,20,8,53,0,10,0
24,67678,9,10,35,4,37,0
37,86394,8,3,39,1,27,1
34,140377,5,8,75,4,34,1
34,146716,34,3,32,4,36,0
33,80918,17,4,36,3,16,0
27,140640,18,10,58,2,21,0
35,185527,4,7,63,3,16,1
39,129446,24,3,36,2,17,0
55,194807,10,4,46,1,15,0
37,119702,9,8,42,4,13,0
55,130509,16,4,50,3,33,1
39,118608,25,9,60,5,5,0
40,139310,30,4,38,1,27,0
56,168181,31,4,74,1,1,0
55,70802,20,5,76,5,44,1
52,59622,17,1,42,2,30,1
44,134935,17,7,46,4,23,0
37,142919,0,9,37,2,15,0
27,158669,13,9,38,2,36,0
21,196669,7,1,38,1,19,1
55,197026,1,6,69,2,30,1
52,94519,14,3,77,0,16,1
56,199223,33,4,59,5,18,0
33,173112,0,8,36,5,26,0
26,69772,20,4,46,4,17,0
34,147431,0,8,68,5,11,0
57,121090,31,4,67,2,45,1
35,183988,19,9,34,2,29,0
24,69871,29,6,46,3,9,0
36,51372,6,1,69,4,49,1
48,64080,21,10,30,4,17,0
36,131242,9,2,45,5,27,0
24,67722,7,7,46,2,37,1
46,54048,26,10,59,0,22,0
48,110205,9,7,60,3,8,0
52,165849,13,3,64,0,3,1
22,79711,10,1,74,2,38,1
51,192403,5,8,37,4,35,0
23,45968,20,10,77,4,32,1
28,36292,32,10,59,0,8,0
44,196866,18,7,68,1,44,1
35,104459,23,10,50,2,27,0
51,75192,17,8,44,4,32,0
29,183775,34,1,63,5,36,1
59,109193,18,3,56,1,34,1
22,94165,23,2,31,4,25,0
28,92650,33,1,39,5,31,0
27,154858,21,5,34,4,42,0
59,126398,3,3,56,1,47,1
36,122885,9,10,33,0,13,0
55,178329,1,8,76,2,15,1
50,125588,7,6,42,1,13,0
30,128356,32,10,46,1,33,0
58,108509,27,9,50,4,31,0
38,76672,9,9,52,5,25,0
25,47113,0,6,62,1,48,1
49,25694,33,2,79,2,40,1
59,40588,2,9,44,0,23,0
54,89373,8,2,43,5,38,1
43,110603,4,3,38,0,3,0
25,31704,9,6,73,0,16,1
50,65136,11,2,66,2,2,0
26,92507,17,5,59,4,23,0
24,72361,20,2,58,5,34,1
49,83847,20,4,52,5,30,0
43,131359,0,3,63,2,47,1
26,167513,2,5,36,5,10,0
52,143906,4,6,38,1,1,0
38,39677,24,7,79,3,22,1
35,52818,7,10,33,3,47,0
52,26868,16,8,31,3,33,0
29,108591,8,9,56,0,25,1
57,148962,31,4,62,5,22,0
30,92264,5,4,61,2,16,1
40,98168,20,7,73,5,30,0
26,168115,6,10,74,2,18,0
23,96939,6,10,75,5,24,1
31,40732,26,9,66,0,5,0
37,80244,7,2,56,1,37,1
52,174598,8,6,57,3,23,1
24,34340,27,10,32,3,42,0
24,47394,14,10,65,5,27,1
37,123557,1,8,78,0,12,1
39,160174,6,5,72,3,10,1
25,44159,17,5,37,5,34,0
52,147366,21,8,73,4,33,1
42,31212,9,1,79,5,16,1
26,62405,32,6,79,2,29,1
55,155632,6,10,70,3,18,0
42,102061,2,9,66,3,27,1
21,119296,13,6,78,4,7,0
40,80186,12,7,74,1,36,1
42,148145,15,4,67,5,27,1
31,35532,15,10,51,1,10,0
33,91540,4,1,43,5,10,0
23,128021,24,9,44,4,11,0
29,28271,25,6,75,1,30,1
32,25209,12,3,33,0,3,0
43,161611,25,4,47,4,29,0
34,44977,0,10,30,5,14,0
53,134920,7,6,41,2,13,0
38,153156,3,6,70,2,19,1
29,124588,20,9,71,2,25,1
43,93684,21,4,79,5,10,1
30,148862,2,5,46,3,15,0
39,30607,18,5,48,4,28,1
25,119786,0,3,65,4,40,1
43,151406,28,2,77,1,49,1
50,174666,22,8,36,4,38,0
45,32399,32,10,38,4,7,0
48,151812,22,9,37,1,14,0
54,181189,4,10,54,4,30,0
45,123662,6,9,36,4,40,0
30,58617,5,5,71,0,12,1
34,163570,21,9,37,5,28,0
50,127826,12,4,53,1,14,1
45,154851,11,2,46,0,1,0
34,136077,3,3,41,3,4,0
55,75624,7,1,75,1,49,1
54,34628,30,5,60,5,18,0
30,156401,25,1,41,4,36,1
55,63619,7,1,31,4,32,1
31,32032,32,7,41,0,28,0
31,63034,28,2,56,0,28,1
41,127658,4,8,75,3,38,1
41,146123,27,6,36,3,32,0
42,111158,16,4,42,5,8,0
27,80264,22,9,65,4,25,1
37,119120,8,10,30,2,47,0
22,72850,1,8,78,3,20,1
32,29722,31,10,64,4,33,0
38,42772,30,3,59,3,30,1
31,111105,6,3,60,1,37,1
36,197751,29,4,46,0,16,0
38,29576,2,9,37,4,25,0
55,182779,8,9,32,3,38,0
46,124404,9,5,39,0,42,1
36,197704,25,9,63,2,10,0
26,66476,0,6,51,3,5,0
32,186357,29,8,33,4,8,0
33,49154,14,8,61,1,33,1
24,176126,24,10,58,0,37,1
59,42165,5,7,75,0,1,0
22,39439,17,4,40,1,31,0
46,143211,0,4,75,4,7,1
47,69518,2,6,42,5,47,1
47,51962,16,9,33,2,23,0
35,62763,7,7,31,5,24,0
28,141189,16,5,63,1,14,0
27,135290,24,5,72,2,23,1
32,135814,11,8,51,4,9,0
33,44464,28,6,34,3,8,0
37,198108,24,1,38,3,8,0
37,148980,24,1,49,5,3,0
56,189342,28,9,50,4,32,0
41,67299,10,8,46,2,4,0
28,56541,3,6,41,5,49,1
25,98545,13,1,57,1,38,1
46,154188,16,2,47,5,2,0
36,54765,1,10,32,4,9,0
56,48769,7,3,34,4,46,1
48,45156,9,10,43,3,1,0
49,169507,6,3,77,1,49,1
32,192207,15,2,55,3,11,0
57,98631,13,2,48,2,29,1
50,62909,15,6,70,2,26,1
43,94487,24,7,46,0,27,0
36,177540,3,4,68,4,38,1
34,72655,28,1,71,1,29,1
30,190413,5,6,33,1,33,1
27,76786,0,7,71,3,28,1
57,93304,0,4,64,5,31,1
49,128606,2,6,53,5,19,0
23,145938,0,9,70,3,48,1
35,190051,0,4,42,5,26,0
56,105981,20,10,62,1,29,0
39,80107,29,4,44,3,11,0
33,157232,31,10,44,5,41,0
41,112897,32,5,60,0,32,1
57,97577,21,3,72,4,21,1
47,166918,29,10,57,0,38,0
49,129180,3,2,39,5,34,1
40,44924,22,9,36,2,40,0
45,136193,24,1,62,1,22,1
26,169954,11,5,36,0,48,1
56,26095,16,5,34,0,27,0
22,129205,14,8,55,3,8,0
42,197055,9,6,45,3,40,1
52,39123,34,6,37,3,46,0
36,70278,28,6,51,5,31,0
38,122911,11,4,63,2,1,1
25,76999,0,1,69,0,39,1
56,56153,0,3,57,4,34,1
50,43344,9,10,75,3,47,1
39,62656,17,6,65,2,24,1
43,26212,1,5,76,5,28,1
54,145385,7,10,36,2,4,0
33,165073,21,1,69,3,18,1
49,103784,21,5,72,1,29,1
56,123723,25,2,57,0,23,1
42,106144,25,1,31,3,37,0
56,192499,8,4,38,4,27,0
29,56368,20,6,35,0,16,0
59,86160,30,7,30,2,45,0
39,181926,5,9,32,4,27,0
58,35715,13,5,39,0,9,0
26,83784,32,8,66,4,5,0
35,154193,6,8,73,2,8,1
40,124644,23,9,52,3,18,0
29,51797,8,3,62,4,35,1
52,72573,10,3,38,3,6,0
24,101120,22,9,42,2,43,0
38,39780,1,7,57,2,23,1
25,62905,14,4,36,4,46,1
40,177645,34,1,55,4,26,0
43,141049,27,7,45,2,39,0
31,154651,3,10,69,4,24,1
57,58359,9,6,55,4,10,0
42,91062,5,3,68,4,15,1
24,98391,29,5,61,5,38,1
49,68463,34,3,65,4,20,0
54,124596,9,8,71,0,29,1
33,120018,31,5,30,2,6,0
29,41571,2,10,78,2,48,1
51,175214,25,10,50,1,9,0
27,50104,14,6,42,3,5,0
24,33625,16,2,55,1,48,1
39,64199,26,8,74,4,39,1
50,145725,17,9,38,4,19,0
51,171998,18,3,66,0,5,0
55,56218,11,6,52,0,20,1
41,116916,23,6,30,0,11,0
51,148182,4,2,31,0,27,0
39,45566,23,10,72,0,29,1
51,58205,26,8,57,0,7,0
52,134084,29,5,65,0,3,0
22,54717,14,8,60,0,5,0
30,132292,33,8,70,5,13,0
22,181207,26,3,34,0,16,0
22,184236,19,5,66,2,12,0
44,63562,31,7,54,0,39,1
37,45169,3,5,37,3,27,0
52,46604,4,6,63,0,45,1
36,114670,7,2,68,5,33,1
36,139605,21,8,78,4,15,0
59,113738,6,5,61,5,21,0
51,156756,21,6,40,5,44,0
44,153140,29,1,76,4,17,1
21,127537,15,10,54,0,37,1
31,136301,14,2,32,0,49,1
41,33007,4,4,74,4,15,1
24,139915,2,9,79,3,20,1
27,142419,22,6,61,1,19,0
46,66787,9,8,64,2,1,0
32,74582,4,2,61,4,4,1
51,108629,22,10,63,0,3,0
37,30782,14,5,66,2,8,0
53,91770,17,1,34,0,41,1
31,82645,24,4,74,1,44,1
48,128509,7,10,57,1,5,0
52,188068,30,1,57,4,9,0
21,54204,20,9,37,2,1,0
48,42152,1,2,56,5,43,1
27,115555,21,7,45,2,30,0
22,44689,7,3,47,5,7,0
44,108251,22,2,54,1,22,1
24,131565,31,4,77,0,20,1
39,178014,7,7,30,5,29,0
46,63712,3,7,37,5,27,0
31,74632,29,9,50,4,25,0
31,194103,18,3,63,3,46,1
23,45478,22,7,53,1,35,1
32,47551,17,6,66,5,27,1
23,73068,28,10,55,1,11,0
